Time;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;3990;3990;3990;3990;3990;3990;3990;3990;3990;H2O;H2O;4110;4110;4110;4110;4110;4110;4110;4110;4110;4170;4170;4170;4170;4170;4170;4170;4170;4170;H2O;H2O;4171;4171;4171;4171;4171;4171;4171;4171;4171;4172;4172;4172;4172;4172;4172;4172;4172;4172;H2O;H2O;4173;4173;4173;4173;4173;4173;4173;4173;4173;4174;4174;4174;4174;4174;4174;4174;4174;4174;H2O;H2O;4175;4175;4175;4175;4175;4175;4175;4175;4175;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;4136;4136;4136;4136;4136;4136;4136;4136;4136;H2O;H2O;H2O
Label;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;H2O
61.75;0.068;0.071;0.07;0.07;0.072;0.071;0.068;0.067;0.068;0.069;0.067;0.068;0.069;0.068;0.069;0.069;0.679;0.592;0.706;0.068;0.069;0.066;0.068;0.068;0.068;0.069;0.07;0.775;0.774;0.763;0.07;0.069;0.068;0.069;0.069;0.067;0.333;0.33;0.32;0.07;0.071;0.069;0.069;0.069;0.07;0.069;0.07;0.494;0.47;0.474;0.074;0.07;0.07;0.069;0.069;0.069;0.535;0.464;0.507;0.069;0.072;0.07;0.068;0.07;0.07;0.069;0.071;0.531;0.495;0.535;0.075;0.071;0.07;0.069;0.068;0.071;0.527;0.515;0.541;0.069;0.067;0.071;0.068;0.068;0.071;0.067;0.07;0.415;0.427;0.439;0.066;0.068;0.065;0.064;0.065;0.066;0.067;0.07;0.067;0.071;0.067;0.068;0.066;0.067;0.067;0.067;0.081;0.659;0.638;0.641;0.068;0.069;0.069
62;0.068;0.07;0.069;0.07;0.072;0.07;0.067;0.067;0.068;0.069;0.067;0.067;0.069;0.068;0.068;0.068;0.713;0.628;0.729;0.067;0.069;0.066;0.069;0.069;0.068;0.07;0.068;0.788;0.81;0.803;0.068;0.067;0.066;0.069;0.068;0.068;0.332;0.328;0.318;0.07;0.071;0.069;0.068;0.069;0.069;0.068;0.07;0.521;0.533;0.525;0.072;0.067;0.069;0.069;0.067;0.068;0.528;0.476;0.505;0.069;0.071;0.071;0.069;0.07;0.068;0.069;0.069;0.554;0.546;0.597;0.074;0.07;0.069;0.069;0.067;0.072;0.552;0.551;0.546;0.068;0.067;0.071;0.068;0.068;0.069;0.067;0.068;0.423;0.449;0.45;0.067;0.069;0.066;0.065;0.065;0.067;0.067;0.07;0.067;0.07;0.068;0.068;0.066;0.066;0.067;0.067;0.086;0.666;0.651;0.646;0.067;0.069;0.069
62.25;0.067;0.071;0.069;0.07;0.072;0.071;0.068;0.068;0.069;0.069;0.067;0.068;0.069;0.068;0.069;0.069;0.716;0.659;0.778;0.067;0.069;0.066;0.068;0.068;0.068;0.069;0.069;0.815;0.834;0.826;0.07;0.069;0.068;0.068;0.069;0.067;0.331;0.329;0.318;0.071;0.07;0.068;0.068;0.068;0.07;0.068;0.07;0.556;0.548;0.548;0.073;0.069;0.069;0.068;0.068;0.068;0.556;0.477;0.539;0.069;0.072;0.07;0.069;0.071;0.07;0.069;0.07;0.583;0.566;0.622;0.074;0.069;0.069;0.068;0.067;0.071;0.582;0.557;0.602;0.068;0.067;0.07;0.068;0.068;0.07;0.067;0.07;0.459;0.476;0.513;0.066;0.068;0.066;0.065;0.065;0.067;0.068;0.07;0.067;0.07;0.067;0.068;0.067;0.066;0.067;0.068;0.087;0.679;0.668;0.676;0.067;0.068;0.068
62.5;0.068;0.071;0.069;0.071;0.072;0.071;0.068;0.068;0.068;0.069;0.067;0.067;0.067;0.068;0.067;0.068;0.708;0.656;0.765;0.067;0.069;0.065;0.067;0.067;0.065;0.068;0.068;0.816;0.841;0.814;0.068;0.067;0.067;0.069;0.068;0.067;0.33;0.327;0.317;0.071;0.071;0.069;0.069;0.068;0.069;0.069;0.07;0.539;0.548;0.524;0.072;0.068;0.069;0.069;0.067;0.069;0.562;0.499;0.528;0.069;0.071;0.07;0.069;0.071;0.068;0.069;0.069;0.57;0.564;0.597;0.073;0.069;0.068;0.069;0.066;0.072;0.569;0.561;0.577;0.068;0.067;0.071;0.068;0.069;0.069;0.068;0.068;0.453;0.487;0.488;0.067;0.069;0.066;0.065;0.064;0.066;0.067;0.07;0.068;0.072;0.067;0.068;0.066;0.066;0.067;0.067;0.084;0.665;0.653;0.649;0.068;0.068;0.069
62.75;0.068;0.071;0.069;0.071;0.073;0.071;0.068;0.068;0.068;0.07;0.068;0.067;0.069;0.069;0.069;0.069;0.728;0.668;0.753;0.067;0.069;0.066;0.069;0.069;0.068;0.071;0.069;0.794;0.819;0.809;0.069;0.067;0.067;0.069;0.068;0.068;0.331;0.327;0.317;0.072;0.072;0.069;0.069;0.069;0.069;0.069;0.07;0.569;0.559;0.55;0.072;0.067;0.069;0.069;0.067;0.069;0.572;0.508;0.54;0.069;0.071;0.069;0.068;0.071;0.068;0.068;0.069;0.598;0.593;0.614;0.073;0.07;0.069;0.069;0.067;0.072;0.601;0.606;0.607;0.069;0.067;0.071;0.069;0.068;0.07;0.067;0.068;0.452;0.483;0.482;0.067;0.069;0.065;0.065;0.065;0.067;0.068;0.07;0.067;0.07;0.067;0.068;0.066;0.067;0.068;0.068;0.087;0.68;0.672;0.667;0.068;0.069;0.069
63;0.068;0.071;0.07;0.07;0.073;0.072;0.07;0.07;0.07;0.071;0.067;0.067;0.068;0.068;0.068;0.068;0.641;0.606;0.701;0.071;0.069;0.064;0.068;0.068;0.068;0.069;0.068;0.785;0.809;0.796;0.069;0.067;0.066;0.069;0.067;0.067;0.329;0.325;0.315;0.07;0.072;0.068;0.068;0.068;0.068;0.068;0.07;0.55;0.554;0.515;0.072;0.068;0.069;0.069;0.067;0.068;0.544;0.487;0.524;0.068;0.071;0.069;0.068;0.071;0.068;0.068;0.069;0.573;0.575;0.603;0.073;0.07;0.068;0.068;0.066;0.072;0.562;0.564;0.579;0.071;0.066;0.069;0.068;0.069;0.069;0.067;0.067;0.44;0.465;0.466;0.066;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.067;0.07;0.067;0.068;0.067;0.066;0.067;0.067;0.084;0.658;0.647;0.643;0.067;0.068;0.068
63.25;0.068;0.071;0.069;0.07;0.072;0.071;0.067;0.067;0.068;0.069;0.067;0.068;0.069;0.068;0.068;0.068;0.676;0.616;0.721;0.068;0.068;0.065;0.068;0.068;0.068;0.07;0.07;0.781;0.797;0.785;0.069;0.069;0.068;0.068;0.069;0.067;0.329;0.326;0.315;0.071;0.07;0.069;0.069;0.069;0.071;0.068;0.07;0.544;0.525;0.516;0.073;0.07;0.07;0.068;0.068;0.068;0.535;0.47;0.528;0.069;0.072;0.069;0.068;0.071;0.069;0.069;0.071;0.563;0.544;0.584;0.074;0.071;0.069;0.067;0.067;0.071;0.55;0.529;0.557;0.069;0.067;0.07;0.067;0.068;0.07;0.067;0.069;0.432;0.447;0.459;0.066;0.068;0.065;0.064;0.065;0.067;0.067;0.07;0.068;0.07;0.067;0.068;0.066;0.067;0.067;0.068;0.086;0.662;0.65;0.652;0.068;0.069;0.069
63.5;0.068;0.07;0.069;0.07;0.072;0.07;0.067;0.067;0.068;0.069;0.068;0.067;0.069;0.068;0.069;0.069;0.686;0.626;0.726;0.067;0.069;0.066;0.067;0.067;0.067;0.068;0.069;0.811;0.831;0.806;0.068;0.067;0.067;0.069;0.068;0.067;0.328;0.325;0.315;0.07;0.071;0.068;0.069;0.068;0.07;0.068;0.07;0.515;0.527;0.505;0.072;0.068;0.07;0.069;0.067;0.069;0.524;0.471;0.497;0.069;0.071;0.071;0.069;0.071;0.068;0.069;0.069;0.567;0.569;0.596;0.073;0.07;0.069;0.068;0.067;0.072;0.558;0.556;0.556;0.068;0.067;0.071;0.068;0.069;0.07;0.068;0.067;0.448;0.483;0.474;0.067;0.069;0.066;0.065;0.065;0.067;0.067;0.07;0.068;0.07;0.068;0.069;0.066;0.067;0.068;0.068;0.085;0.682;0.669;0.661;0.068;0.069;0.069
63.75;0.068;0.071;0.07;0.07;0.072;0.071;0.069;0.069;0.07;0.072;0.068;0.067;0.069;0.069;0.069;0.071;0.764;0.714;0.776;0.07;0.069;0.066;0.069;0.069;0.068;0.07;0.069;0.802;0.823;0.817;0.069;0.067;0.067;0.069;0.068;0.068;0.328;0.325;0.315;0.071;0.072;0.068;0.069;0.068;0.069;0.068;0.07;0.59;0.588;0.564;0.071;0.067;0.069;0.068;0.067;0.068;0.587;0.53;0.556;0.069;0.071;0.071;0.069;0.071;0.068;0.069;0.069;0.592;0.592;0.614;0.073;0.07;0.068;0.067;0.066;0.071;0.602;0.612;0.616;0.068;0.066;0.071;0.068;0.068;0.069;0.067;0.067;0.464;0.501;0.495;0.067;0.068;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.07;0.067;0.068;0.066;0.066;0.067;0.067;0.086;0.675;0.667;0.659;0.067;0.069;0.069
64;0.068;0.071;0.069;0.07;0.072;0.07;0.068;0.067;0.068;0.07;0.068;0.067;0.068;0.068;0.068;0.068;0.729;0.666;0.714;0.067;0.069;0.065;0.069;0.069;0.068;0.07;0.068;0.759;0.785;0.775;0.068;0.067;0.067;0.069;0.068;0.068;0.328;0.323;0.313;0.071;0.071;0.069;0.069;0.069;0.069;0.068;0.07;0.553;0.544;0.52;0.072;0.067;0.069;0.069;0.067;0.069;0.545;0.493;0.524;0.072;0.071;0.071;0.069;0.071;0.069;0.07;0.069;0.565;0.559;0.583;0.073;0.069;0.069;0.067;0.066;0.072;0.571;0.579;0.571;0.068;0.066;0.071;0.068;0.068;0.069;0.066;0.068;0.436;0.459;0.447;0.067;0.068;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.07;0.067;0.068;0.066;0.066;0.067;0.067;0.087;0.666;0.657;0.651;0.067;0.069;0.068
64.25;0.068;0.071;0.069;0.071;0.072;0.071;0.068;0.068;0.068;0.07;0.068;0.068;0.069;0.069;0.068;0.069;0.731;0.678;0.769;0.068;0.07;0.066;0.07;0.069;0.068;0.07;0.069;0.796;0.82;0.798;0.069;0.069;0.068;0.07;0.069;0.068;0.328;0.324;0.315;0.07;0.072;0.069;0.069;0.07;0.07;0.069;0.07;0.533;0.54;0.501;0.072;0.068;0.07;0.069;0.067;0.069;0.534;0.477;0.513;0.071;0.071;0.07;0.069;0.072;0.069;0.069;0.07;0.549;0.557;0.578;0.073;0.07;0.069;0.068;0.068;0.073;0.552;0.553;0.557;0.071;0.067;0.071;0.068;0.068;0.069;0.067;0.068;0.445;0.473;0.472;0.067;0.069;0.066;0.065;0.065;0.067;0.068;0.07;0.068;0.071;0.068;0.068;0.067;0.067;0.067;0.067;0.083;0.654;0.642;0.635;0.068;0.069;0.069
64.5;0.068;0.071;0.07;0.07;0.072;0.071;0.067;0.067;0.068;0.069;0.068;0.068;0.069;0.069;0.069;0.069;0.688;0.633;0.724;0.067;0.069;0.065;0.068;0.069;0.068;0.069;0.069;0.764;0.776;0.772;0.07;0.07;0.069;0.07;0.07;0.068;0.328;0.324;0.315;0.07;0.07;0.069;0.068;0.068;0.07;0.068;0.07;0.536;0.509;0.488;0.073;0.069;0.07;0.069;0.068;0.069;0.564;0.474;0.527;0.069;0.073;0.071;0.069;0.071;0.07;0.069;0.072;0.546;0.527;0.563;0.074;0.071;0.07;0.067;0.068;0.071;0.551;0.536;0.56;0.069;0.067;0.07;0.068;0.068;0.071;0.068;0.07;0.442;0.452;0.461;0.067;0.068;0.066;0.065;0.065;0.067;0.067;0.07;0.067;0.072;0.067;0.068;0.066;0.067;0.067;0.067;0.081;0.641;0.63;0.632;0.068;0.068;0.069
64.75;0.067;0.071;0.069;0.07;0.073;0.071;0.068;0.068;0.068;0.069;0.068;0.067;0.069;0.069;0.069;0.069;0.717;0.657;0.722;0.067;0.069;0.066;0.068;0.069;0.068;0.07;0.068;0.76;0.787;0.781;0.068;0.066;0.067;0.069;0.067;0.067;0.326;0.322;0.313;0.071;0.071;0.068;0.069;0.068;0.068;0.069;0.07;0.552;0.552;0.52;0.071;0.067;0.069;0.069;0.066;0.068;0.56;0.495;0.535;0.069;0.071;0.069;0.069;0.071;0.068;0.069;0.069;0.551;0.541;0.566;0.072;0.069;0.068;0.067;0.066;0.071;0.564;0.565;0.564;0.068;0.067;0.07;0.068;0.068;0.068;0.067;0.067;0.436;0.461;0.46;0.067;0.068;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.073;0.067;0.067;0.066;0.066;0.067;0.066;0.084;0.657;0.649;0.648;0.068;0.068;0.068
65;0.068;0.071;0.07;0.071;0.073;0.071;0.067;0.067;0.068;0.069;0.068;0.068;0.069;0.068;0.069;0.068;0.721;0.656;0.737;0.067;0.068;0.065;0.067;0.067;0.067;0.068;0.069;0.772;0.788;0.787;0.07;0.069;0.068;0.068;0.068;0.067;0.326;0.322;0.313;0.07;0.07;0.069;0.068;0.068;0.07;0.068;0.07;0.553;0.535;0.514;0.073;0.07;0.07;0.069;0.068;0.069;0.577;0.5;0.564;0.069;0.073;0.069;0.069;0.07;0.07;0.069;0.07;0.595;0.581;0.615;0.072;0.07;0.069;0.067;0.067;0.071;0.573;0.56;0.581;0.068;0.066;0.07;0.068;0.068;0.071;0.067;0.071;0.444;0.449;0.457;0.066;0.068;0.065;0.064;0.065;0.066;0.067;0.07;0.067;0.072;0.067;0.068;0.066;0.066;0.067;0.067;0.085;0.67;0.658;0.66;0.068;0.068;0.068
65.25;0.068;0.071;0.07;0.071;0.072;0.071;0.068;0.067;0.068;0.07;0.068;0.067;0.069;0.069;0.068;0.069;0.704;0.658;0.728;0.068;0.069;0.066;0.069;0.069;0.068;0.07;0.069;0.77;0.797;0.791;0.069;0.068;0.067;0.069;0.068;0.068;0.326;0.322;0.312;0.07;0.071;0.069;0.069;0.068;0.069;0.068;0.07;0.559;0.562;0.524;0.071;0.067;0.07;0.069;0.067;0.068;0.564;0.495;0.535;0.07;0.071;0.068;0.069;0.07;0.068;0.069;0.068;0.58;0.576;0.609;0.072;0.07;0.068;0.068;0.068;0.072;0.573;0.573;0.576;0.068;0.067;0.07;0.068;0.068;0.07;0.067;0.067;0.445;0.471;0.472;0.067;0.068;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.074;0.067;0.068;0.066;0.066;0.067;0.067;0.086;0.659;0.655;0.655;0.072;0.068;0.07
65.5;0.068;0.071;0.069;0.07;0.072;0.071;0.068;0.068;0.068;0.069;0.068;0.067;0.068;0.068;0.069;0.068;0.655;0.64;0.718;0.067;0.069;0.065;0.069;0.069;0.068;0.07;0.068;0.772;0.797;0.788;0.069;0.068;0.067;0.069;0.068;0.068;0.325;0.322;0.311;0.07;0.072;0.069;0.069;0.068;0.069;0.068;0.07;0.543;0.542;0.5;0.071;0.068;0.069;0.069;0.067;0.068;0.552;0.487;0.528;0.069;0.072;0.069;0.069;0.071;0.068;0.069;0.068;0.576;0.577;0.603;0.072;0.069;0.069;0.067;0.068;0.072;0.548;0.538;0.551;0.068;0.067;0.071;0.068;0.069;0.071;0.068;0.068;0.428;0.457;0.45;0.066;0.069;0.065;0.064;0.065;0.066;0.067;0.07;0.067;0.072;0.067;0.068;0.066;0.066;0.067;0.066;0.084;0.649;0.643;0.644;0.068;0.069;0.068
65.75;0.068;0.071;0.07;0.071;0.073;0.071;0.068;0.068;0.068;0.069;0.069;0.067;0.069;0.068;0.068;0.068;0.713;0.655;0.706;0.068;0.069;0.066;0.069;0.07;0.068;0.07;0.069;0.758;0.783;0.781;0.069;0.068;0.067;0.07;0.068;0.068;0.325;0.321;0.311;0.071;0.071;0.07;0.069;0.068;0.069;0.068;0.07;0.541;0.532;0.497;0.071;0.068;0.07;0.07;0.067;0.069;0.552;0.486;0.522;0.069;0.071;0.069;0.07;0.071;0.068;0.07;0.069;0.555;0.549;0.573;0.072;0.07;0.069;0.068;0.068;0.072;0.564;0.563;0.559;0.068;0.067;0.071;0.069;0.068;0.069;0.068;0.068;0.429;0.456;0.445;0.067;0.069;0.066;0.065;0.065;0.067;0.068;0.071;0.068;0.074;0.067;0.068;0.066;0.067;0.067;0.067;0.085;0.659;0.648;0.646;0.068;0.069;0.069
66;0.068;0.071;0.069;0.07;0.072;0.071;0.068;0.067;0.068;0.07;0.068;0.067;0.069;0.069;0.069;0.068;0.716;0.663;0.775;0.068;0.068;0.065;0.069;0.069;0.069;0.07;0.07;0.798;0.814;0.804;0.069;0.068;0.068;0.068;0.069;0.067;0.324;0.32;0.311;0.071;0.071;0.069;0.068;0.068;0.07;0.068;0.069;0.551;0.53;0.518;0.072;0.07;0.07;0.069;0.068;0.068;0.552;0.479;0.534;0.069;0.073;0.069;0.069;0.071;0.07;0.069;0.07;0.572;0.555;0.584;0.072;0.07;0.069;0.067;0.069;0.071;0.573;0.562;0.592;0.068;0.067;0.07;0.068;0.068;0.071;0.068;0.07;0.439;0.454;0.458;0.066;0.069;0.066;0.065;0.065;0.066;0.068;0.07;0.067;0.073;0.067;0.068;0.065;0.067;0.067;0.067;0.086;0.678;0.666;0.666;0.068;0.068;0.068
66.25;0.067;0.071;0.069;0.07;0.072;0.07;0.068;0.067;0.068;0.069;0.069;0.067;0.068;0.068;0.069;0.069;0.71;0.674;0.721;0.067;0.068;0.066;0.069;0.069;0.068;0.07;0.068;0.763;0.79;0.783;0.068;0.067;0.066;0.069;0.067;0.067;0.324;0.321;0.31;0.07;0.071;0.069;0.068;0.067;0.068;0.068;0.07;0.551;0.551;0.516;0.071;0.068;0.069;0.069;0.067;0.068;0.561;0.494;0.533;0.069;0.071;0.069;0.069;0.07;0.068;0.069;0.069;0.557;0.556;0.578;0.07;0.07;0.069;0.068;0.068;0.072;0.544;0.541;0.553;0.068;0.067;0.07;0.068;0.069;0.07;0.067;0.067;0.429;0.45;0.459;0.067;0.069;0.066;0.065;0.065;0.067;0.067;0.07;0.067;0.073;0.067;0.068;0.066;0.067;0.067;0.067;0.085;0.638;0.632;0.634;0.068;0.069;0.069
66.5;0.067;0.07;0.069;0.07;0.072;0.071;0.068;0.067;0.068;0.069;0.069;0.067;0.069;0.068;0.068;0.069;0.713;0.688;0.735;0.068;0.069;0.065;0.069;0.069;0.068;0.071;0.068;0.777;0.803;0.799;0.069;0.068;0.067;0.07;0.068;0.068;0.326;0.322;0.31;0.07;0.071;0.069;0.069;0.069;0.069;0.068;0.07;0.55;0.55;0.53;0.071;0.068;0.07;0.069;0.067;0.068;0.546;0.481;0.527;0.069;0.072;0.071;0.069;0.071;0.068;0.07;0.069;0.576;0.58;0.619;0.071;0.07;0.069;0.068;0.068;0.072;0.557;0.543;0.561;0.068;0.067;0.07;0.068;0.069;0.068;0.067;0.067;0.414;0.449;0.465;0.066;0.069;0.065;0.065;0.065;0.067;0.067;0.07;0.068;0.072;0.067;0.068;0.067;0.066;0.067;0.067;0.086;0.653;0.647;0.654;0.067;0.068;0.069
66.75;0.068;0.071;0.07;0.07;0.072;0.071;0.067;0.067;0.068;0.069;0.069;0.068;0.069;0.068;0.068;0.068;0.728;0.662;0.755;0.067;0.069;0.065;0.068;0.069;0.068;0.07;0.069;0.786;0.798;0.786;0.07;0.069;0.068;0.068;0.069;0.067;0.325;0.32;0.311;0.071;0.07;0.068;0.068;0.068;0.07;0.068;0.07;0.541;0.522;0.508;0.072;0.07;0.07;0.068;0.068;0.068;0.557;0.485;0.555;0.07;0.073;0.069;0.069;0.071;0.07;0.069;0.071;0.597;0.587;0.617;0.07;0.07;0.069;0.067;0.069;0.071;0.572;0.555;0.586;0.068;0.067;0.07;0.067;0.068;0.071;0.067;0.069;0.449;0.455;0.455;0.066;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.068;0.072;0.067;0.068;0.068;0.068;0.067;0.067;0.086;0.68;0.668;0.671;0.067;0.068;0.068
67;0.068;0.072;0.07;0.072;0.073;0.071;0.068;0.068;0.068;0.07;0.068;0.068;0.07;0.07;0.069;0.07;0.716;0.669;0.731;0.067;0.069;0.065;0.069;0.068;0.066;0.068;0.068;0.795;0.824;0.792;0.069;0.067;0.067;0.069;0.068;0.067;0.324;0.319;0.308;0.07;0.071;0.069;0.069;0.069;0.069;0.068;0.07;0.556;0.565;0.519;0.071;0.068;0.069;0.069;0.067;0.068;0.541;0.485;0.522;0.069;0.071;0.069;0.069;0.07;0.069;0.069;0.069;0.557;0.545;0.567;0.069;0.069;0.068;0.067;0.068;0.073;0.549;0.558;0.575;0.068;0.066;0.07;0.067;0.067;0.069;0.067;0.067;0.426;0.463;0.453;0.066;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.067;0.073;0.066;0.068;0.068;0.067;0.066;0.066;0.084;0.666;0.656;0.659;0.068;0.067;0.068
67.25;0.068;0.071;0.069;0.071;0.073;0.071;0.068;0.068;0.068;0.069;0.069;0.067;0.07;0.07;0.069;0.069;0.717;0.683;0.766;0.067;0.069;0.066;0.069;0.067;0.066;0.068;0.069;0.812;0.837;0.808;0.068;0.067;0.066;0.069;0.067;0.067;0.322;0.319;0.309;0.07;0.071;0.068;0.069;0.069;0.069;0.068;0.07;0.557;0.57;0.53;0.071;0.068;0.069;0.069;0.067;0.068;0.554;0.499;0.535;0.069;0.072;0.07;0.069;0.07;0.067;0.069;0.069;0.605;0.61;0.626;0.069;0.069;0.068;0.067;0.067;0.072;0.56;0.567;0.575;0.068;0.067;0.071;0.068;0.068;0.069;0.066;0.067;0.443;0.475;0.472;0.067;0.068;0.066;0.065;0.065;0.067;0.068;0.071;0.068;0.075;0.067;0.068;0.068;0.067;0.067;0.067;0.085;0.676;0.67;0.673;0.068;0.068;0.069
67.5;0.067;0.07;0.069;0.07;0.072;0.07;0.068;0.067;0.068;0.069;0.069;0.067;0.069;0.068;0.069;0.069;0.744;0.701;0.743;0.067;0.069;0.065;0.068;0.068;0.067;0.069;0.069;0.768;0.791;0.787;0.068;0.067;0.066;0.069;0.068;0.068;0.322;0.317;0.307;0.071;0.072;0.068;0.069;0.068;0.069;0.068;0.07;0.563;0.547;0.539;0.071;0.068;0.069;0.069;0.067;0.069;0.567;0.515;0.55;0.07;0.073;0.069;0.069;0.071;0.068;0.068;0.068;0.593;0.593;0.614;0.069;0.069;0.068;0.068;0.068;0.072;0.565;0.582;0.588;0.068;0.067;0.07;0.068;0.069;0.071;0.068;0.069;0.447;0.477;0.469;0.067;0.069;0.066;0.065;0.065;0.068;0.069;0.075;0.072;0.076;0.068;0.068;0.068;0.067;0.067;0.066;0.084;0.651;0.645;0.644;0.068;0.069;0.069
67.75;0.067;0.071;0.069;0.07;0.072;0.071;0.067;0.067;0.068;0.069;0.069;0.068;0.069;0.068;0.068;0.068;0.713;0.653;0.723;0.068;0.068;0.065;0.068;0.069;0.068;0.07;0.069;0.762;0.778;0.78;0.069;0.069;0.068;0.069;0.069;0.067;0.322;0.318;0.309;0.07;0.071;0.067;0.068;0.068;0.07;0.068;0.069;0.548;0.528;0.519;0.071;0.069;0.069;0.068;0.068;0.068;0.55;0.476;0.537;0.069;0.072;0.068;0.068;0.07;0.069;0.068;0.069;0.564;0.541;0.581;0.07;0.071;0.069;0.067;0.069;0.072;0.584;0.58;0.594;0.068;0.067;0.07;0.068;0.069;0.072;0.068;0.071;0.451;0.459;0.47;0.066;0.069;0.065;0.064;0.065;0.066;0.067;0.07;0.067;0.075;0.067;0.068;0.068;0.068;0.067;0.067;0.085;0.652;0.642;0.648;0.067;0.067;0.068
68;0.068;0.071;0.069;0.07;0.072;0.071;0.068;0.067;0.068;0.069;0.069;0.068;0.069;0.068;0.068;0.068;0.645;0.612;0.707;0.068;0.068;0.065;0.067;0.067;0.066;0.068;0.069;0.751;0.765;0.751;0.069;0.069;0.068;0.069;0.069;0.067;0.321;0.317;0.308;0.07;0.071;0.067;0.068;0.068;0.07;0.068;0.07;0.511;0.491;0.469;0.072;0.069;0.07;0.068;0.067;0.068;0.516;0.453;0.51;0.068;0.072;0.069;0.069;0.07;0.07;0.068;0.071;0.536;0.513;0.549;0.07;0.07;0.069;0.067;0.069;0.072;0.528;0.502;0.535;0.068;0.067;0.071;0.068;0.069;0.071;0.068;0.07;0.407;0.415;0.413;0.066;0.068;0.066;0.065;0.065;0.066;0.067;0.07;0.067;0.077;0.067;0.069;0.068;0.068;0.067;0.068;0.085;0.645;0.639;0.65;0.067;0.068;0.068
68.25;0.067;0.071;0.069;0.07;0.072;0.07;0.067;0.067;0.068;0.069;0.069;0.067;0.068;0.068;0.068;0.069;0.722;0.692;0.727;0.067;0.069;0.066;0.069;0.069;0.068;0.07;0.068;0.758;0.785;0.772;0.068;0.068;0.066;0.069;0.068;0.067;0.321;0.317;0.307;0.07;0.072;0.068;0.068;0.068;0.069;0.068;0.07;0.539;0.534;0.501;0.07;0.068;0.069;0.069;0.067;0.068;0.542;0.483;0.523;0.069;0.072;0.07;0.069;0.071;0.068;0.069;0.069;0.564;0.557;0.589;0.069;0.069;0.068;0.067;0.068;0.072;0.548;0.549;0.565;0.068;0.067;0.071;0.068;0.068;0.068;0.067;0.067;0.428;0.458;0.459;0.066;0.068;0.065;0.065;0.065;0.066;0.067;0.07;0.067;0.075;0.067;0.068;0.067;0.066;0.067;0.066;0.084;0.659;0.65;0.654;0.068;0.069;0.068
68.5;0.068;0.071;0.069;0.07;0.072;0.07;0.068;0.067;0.068;0.069;0.068;0.067;0.069;0.068;0.068;0.069;0.724;0.695;0.748;0.067;0.07;0.066;0.069;0.069;0.068;0.07;0.069;0.777;0.802;0.794;0.068;0.067;0.066;0.069;0.068;0.067;0.321;0.318;0.307;0.072;0.072;0.069;0.068;0.069;0.069;0.069;0.075;0.557;0.566;0.532;0.071;0.068;0.069;0.069;0.067;0.069;0.554;0.502;0.551;0.074;0.071;0.069;0.069;0.071;0.069;0.069;0.069;0.556;0.544;0.573;0.073;0.069;0.068;0.067;0.068;0.073;0.568;0.565;0.583;0.069;0.067;0.071;0.069;0.068;0.07;0.067;0.067;0.432;0.464;0.463;0.067;0.069;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.078;0.067;0.068;0.067;0.066;0.067;0.066;0.084;0.651;0.645;0.647;0.068;0.069;0.069
